nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
JuanDa MoCa,JuanDa MoCa,2020-07-22T03:59:10.000Z,"Viendo como pesca votos del uribismo y dándole señales al establecimiento. 
Como va a decir que Duque es ilegítimo si ayudó a elegirlo haciendo campaña activa por el voto en blanco. Y audios de ñeñepolítica dan indicios que líderes fajardistas le vendieron votos.",,2,6,27,https://twitter.com/juandcartagena/status/1285786438215307264
KazandraT92,KazandraT92,2020-07-22T04:04:37.000Z,"Adefesio y ser DESHONESTO es querer hacerle creer al pueblo q duque es presidente legítimo. Y su posición frente a Petro, con seguridad ni a Petro ni a quienes creemos en la CH nos interesa. Bien pueda siga, las ballenas lo esperan.",,,13,50,https://twitter.com/Kazandratcl/status/1285787810318946304
Fernando Ángel,Fernando Ángel,2020-07-22T04:21:15.000Z,Lo que es natural son las vacas. La identidad humana y la autonomía de pensamiento son lo más antinatural que existe. Pensar va contra el uribismo enclosetado.,,,1,4,https://twitter.com/fernandoangell/status/1285791997383577601
@nimbuscienta,@nimbuscienta,2020-07-22T04:21:46.000Z,"Ese tema fue hace como dos semanas ya, señora",,1,,46,https://twitter.com/nimbuscienta/status/1285792126522073088
Manuela-MS,Manuela-MS,2020-07-22T04:23:25.000Z,GIF,,1,,6,https://twitter.com/tal_senora/status/1285792541661593600
Pocholo Progre,Pocholo Progre,2020-07-22T04:35:50.000Z,"Adefesio es decir ""desobediencia social"", se habla es de desobediencia civil.

Para usted, claro, el gobierno es legítimo aún cuando haya ""ganado"" comprando los votos con los dineros del narcotráfico. Una vergüenza. Nunca le llegará a los tobillos a Gustavo Petro.",,,3,12,https://twitter.com/ALEXBEDCO/status/1285795667114434560
jorge sanchez,jorge sanchez,2020-07-22T04:44:03.000Z,"Profe usted si no sirve sino para las matemáticas definitivamente, nadie ha dicho que petro ganó las elecciones, lo que se dice es que es el legítimo presidente porque al duque posesionarse con votos comprados así fuera uno, todos sus votos por ley se deben anular",,1,,6,https://twitter.com/nacho5355/status/1285797732922331137
𝓥𝓲𝓿𝓲,𝓥𝓲𝓿𝓲,2020-07-22T04:46:10.000Z,"Y nunca lo hará. Descuide , no esperábamos menos. Cuando se va a desmarcar de ""centro "" y declararse de derecha. La realidad es esa.",,3,6,44,https://twitter.com/LaCrespaVi/status/1285798265150152705
Carmencita/63,Carmencita/63,2020-07-22T04:49:01.000Z,#FrancamenteFajardo  es una porquería vende patria. ve como compraron la presidencia con $ de traquetos y hasta de simpatizantes de la dictadura de Maburro. Pero prefiere hacerse el gvón por no reconocer que x via legal ganó Petro.,,2,6,10,https://twitter.com/CarmenHRD63/status/1285798982539780096
Jhon Kardona JFK 4.0,Jhon Kardona JFK 4.0,2020-07-22T04:59:43.000Z,#FrancamenteFalsardo no nos queda la menor duda ,,1,4,16,https://twitter.com/JhonJfcardona/status/1285801676012761090
Chaman MACIAS,Chaman MACIAS,2020-07-22T05:00:34.000Z,"Muy natural, como no Ñeñe!!! 

Pero claro, como va decir que es ilegitimo, si fue precisamente su letrina de 
@compromisociu
 la que se le abrió de piernas al títere estafeta de narcos para la segunda vuelta. #SePuede #EsSuFormaDeSer sátrapas pusilánimes!!",,1,36,45,https://twitter.com/MALPENSANTE666/status/1285801892308754433
Gerson,Gerson,2020-07-22T05:01:42.000Z,"Como es natural, yo no comparto la posición de que el gobierno es ilegítimo.",,,,4,https://twitter.com/desobedec/status/1285802175696904192
Anti fascista,Anti fascista,2020-07-22T05:02:44.000Z,"Adefesio es que el presidente 
@IvanDuque
 haya llegado a la presidencia comprando votos y como si eso fuera poco, con dineros del narcotráfico.",,6,2,11,https://twitter.com/fuelsmicroalgae/status/1285802437329264642
Rafael Eduardo fuentes,Rafael Eduardo fuentes,2020-07-22T05:02:58.000Z,,,,,14,https://twitter.com/Ralf0792/status/1285802495520931842
الله الآب والله الابن والله الروح القدس,الله الآب والله الابن والله الروح القدس,2020-07-22T05:03:35.000Z,#FrancamenteFajardo eso es un adefesio,,1,1,5,https://twitter.com/and_2204/status/1285802649187692545
FLORI,FLORI,2020-07-22T05:04:32.000Z,Adefesio masacrar un pueblo por una magna y costosa obra de ingeniería que no sirve sino para esconder los cadáveres que dejaron las masacres... Usted no es nada y su opinión es un adefesio en sí.,,,8,61,https://twitter.com/Dianaal90514448/status/1285802889361920000
Julian Martínez,Julian Martínez,2020-07-22T05:22:46.000Z,"Di algo que no sepamos, igual 
@petrogustavo
 te dará una paliza en 1a vuelta",,,27,343,https://twitter.com/JulianM13126443/status/1285807479205638144
William R.V.,William R.V.,2020-07-22T05:24:11.000Z,No pues nada!!!,,,,2,https://twitter.com/HnsWilliam/status/1285807833951461378
No_al_fanatismo,No_al_fanatismo,2020-07-22T05:38:07.000Z,"S Falsardo,hace parte del establecimiento corrupto-criminal,el proyecto nefasto d la hidroeléctrica hidroituango es claro ejemplo. Falsardo es un títere d un conglomerado económico importante,vela por sus intereses.Un cambio verdadero al GEA no le interesa https://rcnradio.com/colombia/un-solo-voto-comprado-anula-una-eleccion-advierte-el-consejo-de-estado…",,2,8,11,https://twitter.com/NoaladobleMoral/status/1285811338955169792
Gustavo ROJAS,Gustavo ROJAS,2020-07-22T06:31:26.000Z,Fajardo es uno de esos títeres de las mafias que usurpan el estado.,,1,4,14,https://twitter.com/rojas_gustavo69/status/1285824758857293824
Gustavo ROJAS,Gustavo ROJAS,2020-07-22T06:32:07.000Z,,,1,3,8,https://twitter.com/rojas_gustavo69/status/1285824928835608577
ALFREDO SARMIENTO NARVÁEZ,ALFREDO SARMIENTO NARVÁEZ,2020-07-22T06:33:35.000Z,"Las cosas como son. Tu voz es crítica con el gobierno y eso en democracia es legítimo, pero tu postura no corroe la institucionalidad democrática, como sí la corroen los que  hablan de ilegitimidad y hacen uso instrumental de la desobediencia civil. Tu aclaración es afortunada.",,1,2,5,https://twitter.com/matutinadas/status/1285825300564254721
@SimoneKrule,@SimoneKrule,2020-07-22T07:16:59.000Z,"Como es natural, usted siempre se pone del lado del paramilitarismo. ",,,1,4,https://twitter.com/SimoneKrule/status/1285836222598975488
valentina vega,valentina vega,2020-07-22T07:31:35.000Z,Como es natural.....no esperábamos menos de ti campeón! No decepcionas!,,1,3,25,https://twitter.com/Valenv36763489/status/1285839897153200129
Inconforme,Inconforme,2020-07-22T07:51:44.000Z,"#FajardoNoMeRepresenta 
@PartidoVerdeCoL
 

La supuesta compra de votos Ñeñe-Merlano es muy grave, eso si q es un adefesio!

Gran parte de las dificultades por las que atraviesa el mundo se deben a que los ignorantes están completamente seguros y los inteligentes llenos de dudas.",,1,5,18,https://twitter.com/Luis178920/status/1285844967009718272
ℤ𝔼ℕ𝔹𝔼ℕℤ𝕀ℕ𝔼 ✪,ℤ𝔼ℕ𝔹𝔼ℕℤ𝕀ℕ𝔼 ✪,2020-07-22T08:48:54.000Z,"Replying to 
@sergio_fajardo",,,,2,https://twitter.com/Zenbenzine/status/1285859353627680768
carmen,carmen,2020-07-22T10:06:00.000Z,"La ultima vez que pensé en votar por usted fue hace 2 años, obvio, solo lo pensé como la opción menos peor, pero gracias por abrirnos los ojos. Prefiero q gane el mismo Uribe nuevamente si fuera posible, antes de desperdiciar mi voto en usted y se que no soy la única q lo piensa.",,2,,1,https://twitter.com/mechis2007/status/1285878757446778880
Richi Zuluaga,Richi Zuluaga,2020-07-22T20:35:49.000Z,"Entre Petro y Uribe es fácil: 

NINGUNO 

#NiUribeNiPetro",,1,,1,https://twitter.com/richizuluaga/status/1286037254645985280
JOS,JOS,2020-07-22T10:41:21.000Z,"Cada vez que usted ataca ó menciona a nuestro próximo Presidente, Senador Gustavo Petro Urrego, nos recuerda a QUIEN exáctamente debemos RECHAZAR. Lo adivina?",,5,6,17,https://twitter.com/josbarmol/status/1285887651623600129
yaki,yaki,2020-07-22T11:00:19.000Z,"Una pregunta seria para 
@sergio_fajardo
Estás en Campaña?
Es verdad que te tomaron la Prueba del Covid-19 y los equipos de diagnóstico se descalibraron con tu prueba porque no Sale ni Negativo ni Positivo?",,,1,2,https://twitter.com/JacquiLizarazo/status/1285892423839883266
Esther,Esther,2020-07-22T11:03:10.000Z,Ud cree que con esas declaraciones ofende a Petro pero no se da cuenta que es al pueblo a quien ofende.,,,5,75,https://twitter.com/Bio_Saurus/status/1285893143649558529
